Latitude (decimal degrees):	1.357
Longitude (decimal degrees):	103.820
Elevation (m):	53
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230328:0630,707.9,174.35,0.0,70.05,27.64,2.97,0.0
20230328:0730,690.85,112.05,0.0,55.09,28.09,3.24,0.0
20230328:0830,505.15,97.4,0.0,40.12,28.34,3.38,0.0
20230328:0930,280.15,78.0,0.0,25.14,28.51,3.72,0.0
20230328:1030,74.6,41.1,0.0,10.16,29.18,2.55,0.0
20230328:1130,0.0,0.0,0.0,-4.82,28.84,3.31,0.0
20230328:1230,0.0,0.0,0.0,0.0,28.47,2.28,0.0
20230328:1330,0.0,0.0,0.0,0.0,28.05,2.14,0.0
20230328:1430,0.0,0.0,0.0,0.0,27.68,2.55,0.0
20230328:1530,0.0,0.0,0.0,0.0,27.39,3.1,0.0
20230328:1630,0.0,0.0,0.0,0.0,27.12,3.86,0.0
20230328:1730,0.0,0.0,0.0,0.0,26.93,3.86,0.0
20230328:1830,0.0,0.0,0.0,0.0,26.74,3.79,0.0
20230328:1930,0.0,0.0,0.0,0.0,26.55,4.14,0.0
20230328:2030,0.0,0.0,0.0,0.0,26.42,4.21,0.0
20230328:2130,0.0,0.0,0.0,0.0,26.35,4.14,0.0
20230328:2230,0.0,0.0,0.0,0.0,26.62,4.55,0.0
20230328:2330,24.05,18.06,0.0,4.96,26.38,4.0,0.0
20230329:0030,174.45,72.9,0.0,20.02,26.72,3.24,0.0
20230329:0130,298.15,136.15,0.0,34.99,26.92,3.1,0.0
20230329:0230,425.85,189.65,0.0,49.96,27.29,3.52,0.0
20230329:0330,346.6,277.45,0.0,64.92,27.58,3.38,0.0
20230329:0430,514.15,264.8,0.0,79.78,27.8,2.34,0.0
20230329:0530,556.15,217.0,0.0,84.63,27.96,1.03,0.0
20230329:0630,798.8,126.55,0.0,69.94,28.12,0.69,0.0
20230329:0730,610.2,131.65,0.0,55.0,28.24,1.45,0.0
20230329:0830,448.6,109.4,0.0,40.03,27.88,1.86,0.0
20230329:0930,262.6,81.95,0.0,25.06,27.92,1.17,0.0
20230329:1030,64.45,39.7,0.0,10.09,27.59,2.07,0.0
20230329:1130,0.0,0.0,0.0,-4.88,27.74,3.38,0.0
20230329:1230,0.0,0.0,0.0,0.0,27.9,2.76,0.0
20230329:1330,0.0,0.0,0.0,0.0,27.81,2.97,0.0
20230329:1430,0.0,0.0,0.0,0.0,27.57,2.97,0.0
20230329:1530,0.0,0.0,0.0,0.0,27.4,3.24,0.0
20230329:1630,0.0,0.0,0.0,0.0,27.29,3.66,0.0
20230329:1730,0.0,0.0,0.0,0.0,27.12,4.21,0.0
20230329:1830,0.0,0.0,0.0,0.0,26.97,4.48,0.0
20230329:1930,0.0,0.0,0.0,0.0,26.73,4.97,0.0
20230329:2030,0.0,0.0,0.0,0.0,26.57,5.24,0.0
20230329:2130,0.0,0.0,0.0,0.0,26.29,5.38,0.0
20230329:2230,0.0,0.0,0.0,0.0,26.42,4.14,0.0
20230329:2330,13.2,28.23,0.0,5.05,26.21,4.0,0.0
20230330:0030,102.45,99.8,0.0,20.1,26.16,4.34,0.0
20230330:0130,265.3,146.35,0.0,35.06,26.24,4.69,0.0
20230330:0230,468.4,196.65,0.0,50.03,26.61,5.31,0.0
20230330:0330,595.55,185.5,0.0,64.96,27.08,5.1,0.0
20230330:0430,602.85,236.45,0.0,79.77,27.51,3.72,0.0
20230330:0530,566.65,268.55,0.0,84.4,27.83,2.41,0.0
20230330:0630,744.5,142.45,0.0,69.82,27.9,1.79,0.0
20230330:0730,587.3,147.0,0.0,54.9,26.92,1.93,0.0
20230330:0830,428.25,114.5,0.0,39.94,27.13,1.31,0.0
20230330:0930,214.1,92.6,0.0,24.98,27.36,2.0,0.0
20230330:1030,63.3,38.85,0.0,10.01,28.37,3.59,0.0
20230330:1130,0.0,0.0,0.0,-4.95,27.28,3.38,0.0
20230330:1230,0.0,0.0,0.0,0.0,27.02,2.48,0.0
20230330:1330,0.0,0.0,0.0,0.0,27.16,1.24,0.0
20230330:1430,0.0,0.0,0.0,0.0,27.23,0.69,0.0
20230330:1530,0.0,0.0,0.0,0.0,27.16,1.45,0.0
20230330:1630,0.0,0.0,0.0,0.0,27.05,2.0,0.0
20230330:1730,0.0,0.0,0.0,0.0,26.81,2.07,0.0
20230330:1830,0.0,0.0,0.0,0.0,26.68,2.07,0.0
20230330:1930,0.0,0.0,0.0,0.0,26.46,2.41,0.0
20230330:2030,0.0,0.0,0.0,0.0,25.64,2.34,0.0
20230330:2130,0.0,0.0,0.0,0.0,25.57,1.93,0.0
20230330:2230,0.0,0.0,0.0,0.0,26.04,1.72,0.0
20230330:2330,6.8,23.9,0.0,5.13,26.2,0.97,0.0
20230331:0030,44.8,116.1,0.0,20.18,26.26,0.83,0.0
20230331:0130,101.45,194.45,0.0,35.14,26.4,1.1,0.0
20230331:0230,410.95,175.15,0.0,50.09,26.6,1.86,0.0
20230331:0330,511.5,198.45,0.0,65.01,26.76,2.34,0.0
20230331:0430,656.55,151.85,0.0,79.75,26.96,2.55,0.0
20230331:0530,681.25,172.5,0.0,84.15,27.22,2.41,0.0
20230331:0630,316.75,329.75,0.0,69.7,27.4,2.14,0.0
20230331:0730,258.9,287.35,0.0,54.8,27.74,2.34,0.0
20230331:0830,217.1,204.75,0.0,39.86,27.8,2.62,0.0
20230331:0930,85.75,127.6,0.0,24.9,27.24,3.38,0.0
20230331:1030,13.9,42.2,0.0,9.94,27.67,2.41,0.0
20230331:1130,0.0,0.0,0.0,-5.02,26.67,3.45,0.0
20230331:1230,0.0,0.0,0.0,0.0,26.91,1.59,0.0
20230331:1330,0.0,0.0,0.0,0.0,26.97,2.21,0.0
20230331:1430,0.0,0.0,0.0,0.0,26.89,2.55,0.0
20230331:1530,0.0,0.0,0.0,0.0,26.79,1.59,0.0
20230331:1630,0.0,0.0,0.0,0.0,26.7,0.9,0.0
20230331:1730,0.0,0.0,0.0,0.0,26.63,0.07,0.0
20230331:1830,0.0,0.0,0.0,0.0,25.79,0.14,0.0
20230331:1930,0.0,0.0,0.0,0.0,25.53,0.97,0.0
20230331:2030,0.0,0.0,0.0,0.0,25.47,0.97,0.0
20230331:2130,0.0,0.0,0.0,0.0,25.64,1.31,0.0
20230331:2230,0.0,0.0,0.0,0.0,25.5,1.38,0.0
20230331:2330,0.0,19.1,0.0,5.22,25.79,1.86,0.0
20230401:0030,8.45,89.35,0.0,20.25,26.04,2.69,0.0
20230401:0130,65.15,209.45,0.0,35.2,26.19,2.55,0.0
20230401:0230,134.4,319.75,0.0,50.14,26.31,3.03,0.0
20230401:0330,217.65,403.6,0.0,65.04,26.54,3.59,0.0
20230401:0430,525.5,265.8,0.0,79.72,26.81,3.79,0.0
20230401:0530,602.05,223.7,0.0,83.89,27.14,3.93,0.0
20230401:0630,576.6,268.45,0.0,69.57,27.43,3.1,0.0
20230401:0730,483.4,190.7,0.0,54.7,27.86,2.62,0.0
20230401:0830,274.8,161.2,0.0,39.76,27.99,2.0,0.0
20230401:0930,176.15,98.5,0.0,24.82,27.38,2.21,0.0
20230401:1030,22.7,43.15,0.0,9.86,27.27,3.86,0.0
20230401:1130,0.0,0.0,0.0,-5.09,26.39,3.38,0.0
20230401:1230,0.0,0.0,0.0,0.0,25.43,1.66,0.0
20230401:1330,0.0,0.0,0.0,0.0,25.47,1.79,0.0
20230401:1430,0.0,0.0,0.0,0.0,25.52,1.79,0.0
20230401:1530,0.0,0.0,0.0,0.0,25.64,2.0,0.0
20230401:1630,0.0,0.0,0.0,0.0,25.96,2.07,0.0
20230401:1730,0.0,0.0,0.0,0.0,26.11,2.07,0.0
20230401:1830,0.0,0.0,0.0,0.0,26.17,1.45,0.0
20230401:1930,0.0,0.0,0.0,0.0,26.17,1.86,0.0
20230401:2030,0.0,0.0,0.0,0.0,26.16,1.72,0.0
20230401:2130,0.0,0.0,0.0,0.0,26.21,1.79,0.0
20230401:2230,0.0,0.0,0.0,0.0,25.55,0.76,0.0
20230401:2330,8.4,24.37,0.0,5.3,25.63,0.55,0.0
20230402:0030,38.15,80.85,0.0,20.33,25.72,1.17,0.0
20230402:0130,86.45,189.5,0.0,35.27,25.89,0.48,0.0
20230402:0230,260.65,258.6,0.0,50.2,26.03,0.48,0.0
20230402:0330,436.55,274.65,0.0,65.07,26.17,1.24,0.0
20230402:0430,342.5,294.85,0.0,79.67,26.49,1.31,0.0
20230402:0530,525.6,319.55,0.0,83.62,26.83,0.48,0.0
20230402:0630,448.3,319.45,0.0,69.43,27.13,0.76,0.0
20230402:0730,403.7,263.9,0.0,54.59,27.25,1.72,0.0
20230402:0830,272.35,205.3,0.0,39.67,27.33,2.76,0.0
20230402:0930,146.95,120.8,0.0,24.73,27.42,3.17,0.0
20230402:1030,26.9,49.15,0.0,9.79,28.47,1.03,0.0
20230402:1130,0.0,0.0,0.0,-5.15,28.45,0.55,0.0
20230402:1230,0.0,0.0,0.0,0.0,28.45,1.93,0.0
20230402:1330,0.0,0.0,0.0,0.0,28.34,1.86,0.0
20230402:1430,0.0,0.0,0.0,0.0,28.3,0.69,0.0
20230402:1530,0.0,0.0,0.0,0.0,28.22,1.24,0.0
20230402:1630,0.0,0.0,0.0,0.0,27.94,0.55,0.0
20230402:1730,0.0,0.0,0.0,0.0,27.61,2.55,0.0
20230402:1830,0.0,0.0,0.0,0.0,27.41,4.07,0.0
20230402:1930,0.0,0.0,0.0,0.0,27.21,5.86,0.0
20230402:2030,0.0,0.0,0.0,0.0,27.05,6.21,0.0
20230402:2130,0.0,0.0,0.0,0.0,26.97,6.48,0.0
20230402:2230,0.0,0.0,0.0,0.0,25.65,3.72,0.0
20230402:2330,0.8,17.04,0.0,5.39,26.2,2.28,0.0
20230403:0030,5.3,81.4,0.0,20.41,26.52,3.66,0.0
20230403:0130,31.4,147.9,0.0,35.34,26.89,4.55,0.0
20230403:0230,30.75,253.5,0.0,50.25,27.18,4.14,0.0
20230403:0330,53.55,310.0,0.0,65.1,27.48,3.72,0.0
20230403:0430,51.45,254.85,0.0,79.6,27.6,3.03,0.0
20230403:0530,133.3,375.1,0.0,83.33,27.64,3.17,0.0
20230403:0630,0.55,164.25,0.0,69.29,27.57,3.31,0.0
20230403:0730,0.2,141.95,0.0,54.48,27.43,3.38,0.0
20230403:0830,10.35,201.8,0.0,39.58,27.44,4.0,0.0
20230403:0930,24.2,166.35,0.0,24.65,27.56,3.79,0.0
20230403:1030,5.85,56.7,0.0,9.71,26.36,3.66,0.0
20230403:1130,0.0,0.0,0.0,-5.22,26.58,4.97,0.0
20230403:1230,0.0,0.0,0.0,0.0,26.83,5.24,0.0
20230403:1330,0.0,0.0,0.0,0.0,27.04,4.55,0.0
20230403:1430,0.0,0.0,0.0,0.0,27.23,4.34,0.0
20230403:1530,0.0,0.0,0.0,0.0,27.4,4.41,0.0
20230403:1630,0.0,0.0,0.0,0.0,27.46,4.97,0.0
20230403:1730,0.0,0.0,0.0,0.0,27.36,5.45,0.0
20230403:1830,0.0,0.0,0.0,0.0,27.23,5.31,0.0
20230403:1930,0.0,0.0,0.0,0.0,26.13,5.45,0.0
20230403:2030,0.0,0.0,0.0,0.0,26.18,5.24,0.0
20230403:2130,0.0,0.0,0.0,0.0,26.41,4.76,0.0
20230403:2230,0.0,0.0,0.0,0.0,27.32,3.45,0.0
20230403:2330,24.8,23.61,0.0,5.47,27.34,2.9,0.0
20230404:0030,163.5,92.1,0.0,20.48,27.31,2.97,0.0
20230404:0130,262.95,175.4,0.0,35.4,27.38,2.62,0.0
20230404:0230,477.55,194.2,0.0,50.3,27.57,2.41,0.0
20230404:0330,611.7,225.85,0.0,65.12,27.78,2.62,0.0
20230404:0430,637.1,254.65,0.0,79.52,27.99,2.55,0.0
20230404:0530,652.75,243.55,0.0,83.04,28.18,2.48,0.0
20230404:0630,675.05,164.85,0.0,69.14,28.33,2.48,0.0
20230404:0730,510.55,187.3,0.0,54.37,28.46,2.55,0.0
20230404:0830,291.9,179.25,0.0,39.48,28.6,2.9,0.0
20230404:0930,143.9,112.45,0.0,24.57,28.28,3.1,0.0
20230404:1030,27.75,53.6,0.0,9.64,28.96,1.93,0.0
20230404:1130,0.0,0.0,0.0,-5.28,28.89,1.45,0.0
20230404:1230,0.0,0.0,0.0,0.0,28.86,1.59,0.0
20230404:1330,0.0,0.0,0.0,0.0,28.78,1.24,0.0
20230404:1430,0.0,0.0,0.0,0.0,28.64,1.59,0.0
20230404:1530,0.0,0.0,0.0,0.0,28.47,1.24,0.0
20230404:1630,0.0,0.0,0.0,0.0,28.27,0.14,0.0
20230404:1730,0.0,0.0,0.0,0.0,28.2,0.69,0.0
20230404:1830,0.0,0.0,0.0,0.0,27.42,1.24,0.0
20230404:1930,0.0,0.0,0.0,0.0,27.25,1.31,0.0
20230404:2030,0.0,0.0,0.0,0.0,27.21,1.86,0.0
20230404:2130,0.0,0.0,0.0,0.0,26.88,1.72,0.0
20230404:2230,0.0,0.0,0.0,0.0,27.15,0.9,0.0
20230404:2330,25.25,21.04,0.0,5.55,26.38,2.34,0.0
20230405:0030,138.15,85.2,0.0,20.55,26.76,2.21,0.0
20230405:0130,239.7,148.6,0.0,35.46,26.76,3.45,0.0
20230405:0230,285.35,198.4,0.0,50.34,26.73,4.69,0.0
20230405:0330,499.0,215.45,0.0,65.13,26.38,5.79,0.0
20230405:0430,498.4,242.8,0.0,79.43,26.04,5.66,0.0
20230405:0530,696.1,183.2,0.0,82.74,26.29,4.9,0.0
20230405:0630,143.8,264.35,0.0,68.99,26.3,4.28,0.0
20230405:0730,184.8,201.55,0.0,54.25,27.3,4.14,0.0
20230405:0830,141.65,204.0,0.0,39.38,27.16,3.86,0.0
20230405:0930,85.4,123.8,0.0,24.48,27.54,3.66,0.0
20230405:1030,32.95,39.5,0.0,9.57,27.43,1.45,0.0
20230405:1130,0.0,0.0,0.0,-5.35,27.23,2.14,0.0
20230405:1230,0.0,0.0,0.0,0.0,27.56,2.55,0.0
20230405:1330,0.0,0.0,0.0,0.0,27.84,4.28,0.0
20230405:1430,0.0,0.0,0.0,0.0,28.09,3.45,0.0
20230405:1530,0.0,0.0,0.0,0.0,27.63,2.76,0.0
20230405:1630,0.0,0.0,0.0,0.0,27.22,3.66,0.0
20230405:1730,0.0,0.0,0.0,0.0,27.06,4.14,0.0
20230405:1830,0.0,0.0,0.0,0.0,27.31,4.07,0.0
20230405:1930,0.0,0.0,0.0,0.0,26.83,5.38,0.0
20230405:2030,0.0,0.0,0.0,0.0,27.01,5.93,0.0
20230405:2130,0.0,0.0,0.0,0.0,26.81,6.28,0.0
20230405:2230,0.0,0.0,0.0,0.0,26.3,4.0,0.0
20230405:2330,3.9,21.12,0.0,5.63,26.93,4.07,0.0
20230406:0030,11.35,69.4,0.0,20.62,27.11,3.86,0.0
20230406:0130,11.45,149.05,0.0,35.51,26.91,4.21,0.0
20230406:0230,36.45,199.1,0.0,50.38,27.26,4.76,0.0
20230406:0330,95.05,341.45,0.0,65.13,27.41,3.93,0.0
20230406:0430,324.2,339.05,0.0,79.32,27.51,3.59,0.0
20230406:0530,122.3,380.65,0.0,82.43,27.63,3.24,0.0
20230406:0630,549.9,192.0,0.0,68.83,27.67,2.83,0.0
20230406:0730,361.05,235.0,0.0,54.13,27.73,2.69,0.0
20230406:0830,209.25,156.0,0.0,39.29,27.85,2.07,0.0
20230406:0930,166.3,99.55,0.0,24.4,27.85,3.1,0.0
20230406:1030,27.55,46.1,0.0,9.49,28.31,2.83,0.0
20230406:1130,0.0,0.0,0.0,-5.41,28.22,2.48,0.0
20230406:1230,0.0,0.0,0.0,0.0,28.21,2.41,0.0
20230406:1330,0.0,0.0,0.0,0.0,28.23,2.14,0.0
20230406:1430,0.0,0.0,0.0,0.0,28.23,1.79,0.0
20230406:1530,0.0,0.0,0.0,0.0,28.2,1.31,0.0
20230406:1630,0.0,0.0,0.0,0.0,28.16,1.38,0.0
20230406:1730,0.0,0.0,0.0,0.0,28.09,1.38,0.0
20230406:1830,0.0,0.0,0.0,0.0,28.01,1.66,0.0
20230406:1930,0.0,0.0,0.0,0.0,27.81,1.72,0.0
20230406:2030,0.0,0.0,0.0,0.0,27.51,1.93,0.0
20230406:2130,0.0,0.0,0.0,0.0,26.67,1.72,0.0
20230406:2230,0.0,0.0,0.0,0.0,26.37,3.03,0.0
20230406:2330,0.15,24.52,0.0,5.71,26.31,2.28,0.0
20230407:0030,3.75,81.25,0.0,20.69,26.13,0.76,0.0
20230407:0130,22.75,145.35,0.0,35.57,25.39,1.72,0.0
20230407:0230,49.45,242.45,0.0,50.41,25.83,1.66,0.0
20230407:0330,68.15,365.6,0.0,65.13,26.35,1.38,0.0
20230407:0430,112.5,428.3,0.0,79.2,26.68,1.45,0.0
20230407:0530,174.25,411.15,0.0,82.12,26.96,1.93,0.0
20230407:0630,219.25,394.15,0.0,68.67,27.02,2.48,0.0
20230407:0730,187.4,302.4,0.0,54.01,27.16,2.34,0.0
20230407:0830,51.1,236.5,0.0,39.19,27.41,0.76,0.0
20230407:0930,16.95,117.7,0.0,24.31,27.47,1.03,0.0
20230407:1030,0.5,34.7,0.0,9.42,27.22,1.86,0.0
20230407:1130,0.0,0.0,0.0,-5.47,26.56,0.9,0.0
20230407:1230,0.0,0.0,0.0,0.0,26.53,2.28,0.0
20230407:1330,0.0,0.0,0.0,0.0,26.38,2.83,0.0
20230407:1430,0.0,0.0,0.0,0.0,26.38,2.34,0.0
20230407:1530,0.0,0.0,0.0,0.0,26.43,1.93,0.0
20230407:1630,0.0,0.0,0.0,0.0,26.52,1.79,0.0
20230407:1730,0.0,0.0,0.0,0.0,26.55,1.72,0.0
20230407:1830,0.0,0.0,0.0,0.0,26.57,2.14,0.0
20230407:1930,0.0,0.0,0.0,0.0,26.5,2.07,0.0
20230407:2030,0.0,0.0,0.0,0.0,26.47,1.72,0.0
20230407:2130,0.0,0.0,0.0,0.0,26.3,0.41,0.0
20230407:2230,0.0,0.0,0.0,0.0,24.41,2.48,0.0
20230407:2330,6.55,25.95,0.0,5.79,24.54,2.69,0.0
20230408:0030,109.45,106.95,0.0,20.75,25.07,3.1,0.0
20230408:0130,189.45,176.65,0.0,35.62,25.54,2.55,0.0
20230408:0230,360.55,240.15,0.0,50.44,25.92,2.14,0.0
20230408:0330,541.05,222.1,0.0,65.13,26.37,2.07,0.0
20230408:0430,526.6,273.1,0.0,79.07,26.74,1.59,0.0
20230408:0530,396.45,341.05,0.0,81.81,27.13,1.24,0.0
20230408:0630,619.7,150.1,0.0,68.51,27.61,2.14,0.0
20230408:0730,524.75,131.1,0.0,53.89,27.83,0.9,0.0
20230408:0830,246.9,136.5,0.0,39.09,27.57,3.1,0.0
20230408:0930,180.5,77.8,0.0,24.23,26.81,2.62,0.0
20230408:1030,42.25,35.2,0.0,9.35,27.87,3.03,0.0
20230408:1130,0.0,0.0,0.0,-5.53,27.91,3.17,0.0
20230408:1230,0.0,0.0,0.0,0.0,27.96,3.17,0.0
20230408:1330,0.0,0.0,0.0,0.0,27.88,2.62,0.0
20230408:1430,0.0,0.0,0.0,0.0,27.83,2.62,0.0
20230408:1530,0.0,0.0,0.0,0.0,27.7,3.45,0.0
20230408:1630,0.0,0.0,0.0,0.0,27.58,3.66,0.0
20230408:1730,0.0,0.0,0.0,0.0,27.48,3.52,0.0
20230408:1830,0.0,0.0,0.0,0.0,27.26,2.76,0.0
20230408:1930,0.0,0.0,0.0,0.0,27.06,2.55,0.0
20230408:2030,0.0,0.0,0.0,0.0,26.86,3.03,0.0
20230408:2130,0.0,0.0,0.0,0.0,26.42,3.31,0.0
20230408:2230,0.0,0.0,0.0,0.0,25.81,4.14,0.0
20230408:2330,12.7,26.95,0.0,5.87,25.65,4.76,0.0
20230409:0030,83.2,99.4,0.0,20.82,25.65,4.48,0.0
20230409:0130,229.4,170.0,0.0,35.67,25.59,4.28,0.0
20230409:0230,383.5,177.85,0.0,50.47,25.96,4.28,0.0
20230409:0330,541.45,225.1,0.0,65.11,26.51,2.62,0.0
20230409:0430,569.7,245.85,0.0,78.93,26.96,1.93,0.0
20230409:0530,697.7,211.65,0.0,81.49,27.46,2.62,0.0
20230409:0630,623.05,162.05,0.0,68.34,27.68,3.17,0.0
20230409:0730,613.15,128.0,0.0,53.77,28.04,3.45,0.0
20230409:0830,448.35,100.9,0.0,38.99,26.9,3.52,0.0
20230409:0930,230.4,71.9,0.0,24.14,27.04,2.76,0.0
20230409:1030,60.3,38.05,0.0,9.28,29.31,2.14,0.0
20230409:1130,0.0,0.0,0.0,-5.59,29.18,1.17,0.0
20230409:1230,0.0,0.0,0.0,0.0,28.71,0.41,0.0
20230409:1330,0.0,0.0,0.0,0.0,28.43,0.48,0.0
20230409:1430,0.0,0.0,0.0,0.0,28.14,1.03,0.0
20230409:1530,0.0,0.0,0.0,0.0,27.94,1.52,0.0
20230409:1630,0.0,0.0,0.0,0.0,27.7,1.66,0.0
20230409:1730,0.0,0.0,0.0,0.0,27.47,1.72,0.0
20230409:1830,0.0,0.0,0.0,0.0,27.25,2.21,0.0
20230409:1930,0.0,0.0,0.0,0.0,27.1,2.41,0.0
20230409:2030,0.0,0.0,0.0,0.0,26.98,2.48,0.0
20230409:2130,0.0,0.0,0.0,0.0,26.86,2.62,0.0
20230409:2230,0.0,0.0,0.0,0.0,26.99,2.9,0.0
20230409:2330,36.0,25.6,0.0,5.95,26.91,2.97,0.0
20230410:0030,174.8,80.05,0.0,20.88,26.93,3.1,0.0
20230410:0130,402.6,103.6,0.0,35.71,27.01,1.79,0.0
20230410:0230,558.1,117.0,0.0,50.49,27.26,0.97,0.0
20230410:0330,667.1,143.05,0.0,65.1,27.59,1.59,0.0
20230410:0430,740.3,156.35,0.0,78.78,27.92,1.45,0.0
20230410:0530,797.0,146.15,0.0,81.16,28.05,0.97,0.0
20230410:0630,724.65,151.9,0.0,68.17,28.09,0.9,0.0
20230410:0730,530.05,153.6,0.0,53.65,28.16,1.45,0.0
20230410:0830,427.1,116.9,0.0,38.89,28.31,2.14,0.0
20230410:0930,216.15,79.3,0.0,24.06,27.75,2.14,0.0
20230410:1030,51.75,40.25,0.0,9.21,26.58,1.1,0.0
20230410:1130,0.0,0.0,0.0,-5.65,26.65,2.21,0.0
20230410:1230,0.0,0.0,0.0,0.0,26.87,1.59,0.0
20230410:1330,0.0,0.0,0.0,0.0,27.08,1.45,0.0
20230410:1430,0.0,0.0,0.0,0.0,27.27,1.45,0.0
20230410:1530,0.0,0.0,0.0,0.0,27.41,1.86,0.0
20230410:1630,0.0,0.0,0.0,0.0,27.43,2.34,0.0
20230410:1730,0.0,0.0,0.0,0.0,27.38,2.83,0.0
20230410:1830,0.0,0.0,0.0,0.0,27.34,2.97,0.0
20230410:1930,0.0,0.0,0.0,0.0,27.18,2.83,0.0
20230410:2030,0.0,0.0,0.0,0.0,26.98,2.83,0.0
20230410:2130,0.0,0.0,0.0,0.0,26.64,2.76,0.0
20230410:2230,0.0,0.0,0.0,0.0,26.91,2.76,0.0
20230410:2330,33.35,30.1,0.0,6.02,26.78,2.41,0.0
20230411:0030,181.35,90.05,0.0,20.94,26.71,2.0,0.0
20230411:0130,357.55,144.3,0.0,35.76,26.77,1.66,0.0
20230411:0230,565.2,152.8,0.0,50.51,27.05,1.66,0.0
20230411:0330,657.7,197.5,0.0,65.07,27.51,1.52,0.0
20230411:0430,813.45,157.45,0.0,78.62,28.0,1.03,0.0
20230411:0530,784.95,178.5,0.0,80.84,28.45,0.21,0.0
20230411:0630,614.75,188.1,0.0,67.99,28.78,0.48,0.0
20230411:0730,555.9,139.7,0.0,53.52,29.0,0.9,0.0
20230411:0830,387.0,117.9,0.0,38.79,29.16,0.97,0.0
20230411:0930,207.05,100.2,0.0,23.97,29.37,1.45,0.0
20230411:1030,52.3,40.55,0.0,9.14,29.07,2.14,0.0
20230411:1130,0.0,0.0,0.0,-5.7,29.06,3.59,0.0
20230411:1230,0.0,0.0,0.0,0.0,28.79,4.55,0.0
20230411:1330,0.0,0.0,0.0,0.0,28.41,4.14,0.0
20230411:1430,0.0,0.0,0.0,0.0,28.04,4.21,0.0
20230411:1530,0.0,0.0,0.0,0.0,27.82,4.62,0.0
20230411:1630,0.0,0.0,0.0,0.0,27.62,4.69,0.0
20230411:1730,0.0,0.0,0.0,0.0,27.48,4.28,0.0
20230411:1830,0.0,0.0,0.0,0.0,27.31,3.66,0.0
20230411:1930,0.0,0.0,0.0,0.0,27.16,3.24,0.0
20230411:2030,0.0,0.0,0.0,0.0,26.99,2.9,0.0
20230411:2130,0.0,0.0,0.0,0.0,26.83,2.55,0.0
20230411:2230,0.0,0.0,0.0,0.0,27.05,3.72,0.0
20230411:2330,33.35,31.15,0.0,6.1,26.94,3.31,0.0
20230412:0030,178.6,84.45,0.0,20.99,26.88,2.9,0.0
20230412:0130,407.7,108.55,0.0,35.8,26.99,2.55,0.0
20230412:0230,604.1,123.9,0.0,50.53,27.19,2.28,0.0
20230412:0330,745.4,133.25,0.0,65.04,27.58,1.93,0.0
20230412:0430,738.9,149.45,0.0,78.45,27.94,1.59,0.0
20230412:0530,736.45,162.35,0.0,80.52,28.3,1.86,0.0
20230412:0630,687.85,162.35,0.0,67.81,28.54,2.07,0.0
20230412:0730,593.25,146.6,0.0,53.39,28.65,2.14,0.0
20230412:0830,384.65,139.9,0.0,38.69,28.77,2.07,0.0
20230412:0930,192.15,101.6,0.0,23.89,28.77,2.0,0.0
20230412:1030,40.75,45.35,0.0,9.07,29.72,1.93,0.0
20230412:1130,0.0,0.0,0.0,-5.76,29.56,1.86,0.0
20230412:1230,0.0,0.0,0.0,0.0,29.14,1.79,0.0
20230412:1330,0.0,0.0,0.0,0.0,28.88,2.34,0.0
20230412:1430,0.0,0.0,0.0,0.0,28.77,2.83,0.0
20230412:1530,0.0,0.0,0.0,0.0,28.6,2.9,0.0
20230412:1630,0.0,0.0,0.0,0.0,28.37,2.07,0.0
20230412:1730,0.0,0.0,0.0,0.0,28.2,1.17,0.0
20230412:1830,0.0,0.0,0.0,0.0,28.05,0.76,0.0
20230412:1930,0.0,0.0,0.0,0.0,27.94,1.45,0.0
20230412:2030,0.0,0.0,0.0,0.0,27.86,1.93,0.0
20230412:2130,0.0,0.0,0.0,0.0,27.77,1.52,0.0
20230412:2230,0.0,0.0,0.0,0.0,27.51,1.79,0.0
20230412:2330,34.9,25.45,0.0,6.17,27.58,2.0,0.0
20230413:0030,171.65,85.8,0.0,21.05,27.66,0.69,0.0
20230413:0130,407.9,103.7,0.0,35.83,27.73,2.69,0.0
20230413:0230,558.9,134.3,0.0,50.54,27.87,2.34,0.0
20230413:0330,689.3,145.0,0.0,65.0,28.16,1.38,0.0
20230413:0430,741.1,149.85,0.0,78.26,28.43,0.62,0.0
20230413:0530,595.45,186.5,0.0,80.19,28.75,1.17,0.0
20230413:0630,601.1,174.05,0.0,67.63,29.0,2.14,0.0
20230413:0730,529.35,149.2,0.0,53.26,29.23,2.76,0.0
20230413:0830,370.5,120.25,0.0,38.58,29.28,2.41,0.0
20230413:0930,199.45,78.15,0.0,23.81,29.11,2.48,0.0
20230413:1030,47.4,30.35,0.0,9.0,28.93,2.83,0.0
20230413:1130,0.0,0.0,0.0,-5.81,28.99,2.48,0.0
20230413:1230,0.0,0.0,0.0,0.0,29.02,2.21,0.0
20230413:1330,0.0,0.0,0.0,0.0,29.01,2.14,0.0
20230413:1430,0.0,0.0,0.0,0.0,28.97,1.93,0.0
20230413:1530,0.0,0.0,0.0,0.0,28.87,2.14,0.0
20230413:1630,0.0,0.0,0.0,0.0,28.66,1.93,0.0
