Latitude (decimal degrees):	60.500
Longitude (decimal degrees):	9.100
Elevation (m):	900
Radiation database:	PVGIS-ERA5


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230403:1330,120.1,220.15,0.0,30.17,0.81,0.55,0.0
20230403:1430,78.95,200.65,0.0,25.05,1.02,0.55,0.0
20230403:1530,37.3,159.05,0.0,18.73,1.68,0.41,0.0
20230403:1630,27.1,84.35,0.0,11.67,1.12,0.28,0.0
20230403:1730,16.35,20.9,0.0,4.31,-0.04,0.48,0.0
20230403:1830,0.0,0.0,0.0,-2.95,-3.53,0.9,0.0
20230403:1930,0.0,0.0,0.0,0.0,-5.4,1.17,0.0
20230403:2030,0.0,0.0,0.0,0.0,-5.94,1.31,0.0
20230403:2130,0.0,0.0,0.0,0.0,-6.5,1.31,0.0
20230403:2230,0.0,0.0,0.0,0.0,-7.25,1.31,0.0
20230403:2330,0.0,0.0,0.0,0.0,-8.13,1.38,0.0
20230404:0030,0.0,0.0,0.0,0.0,-8.57,1.31,0.0
20230404:0130,0.0,0.0,0.0,0.0,-8.9,1.24,0.0
20230404:0230,0.0,0.0,0.0,0.0,-9.02,1.17,0.0
20230404:0330,0.0,0.0,0.0,0.0,-9.56,1.17,0.0
20230404:0430,0.0,0.0,0.0,-1.97,-9.84,1.17,0.0
20230404:0530,28.65,22.29,0.0,5.32,-9.88,1.17,0.0
20230404:0630,113.65,61.7,0.0,12.67,-7.9,0.9,0.0
20230404:0730,230.2,79.5,0.0,19.69,-4.36,0.69,0.0
20230404:0830,354.16,81.35,0.0,25.93,-1.69,0.55,0.0
20230404:0930,440.11,90.55,0.0,30.92,0.03,0.28,0.0
20230404:1030,495.56,94.1,0.0,34.15,1.22,0.34,0.0
20230404:1130,513.41,95.05,0.0,35.2,0.85,0.62,0.0
20230404:1230,494.46,91.3,0.0,33.93,1.18,0.83,0.0
20230404:1330,435.46,86.75,0.0,30.51,1.48,0.97,0.0
20230404:1430,347.76,77.6,0.0,25.38,1.24,1.03,0.0
20230404:1530,236.0,66.75,0.0,19.03,1.01,1.03,0.0
20230404:1630,120.9,49.1,0.0,11.97,0.0,1.03,0.0
20230404:1730,29.05,15.77,0.0,4.61,-1.38,1.24,0.0
20230404:1830,0.0,0.0,0.0,-2.65,-2.08,1.03,0.0
20230404:1930,0.0,0.0,0.0,0.0,0.03,0.69,0.0
20230404:2030,0.0,0.0,0.0,0.0,-1.03,0.62,0.0
20230404:2130,0.0,0.0,0.0,0.0,-1.95,0.62,0.0
20230404:2230,0.0,0.0,0.0,0.0,-2.64,0.76,0.0
20230404:2330,0.0,0.0,0.0,0.0,-3.6,0.83,0.0
20230405:0030,0.0,0.0,0.0,0.0,-4.67,0.9,0.0
20230405:0130,0.0,0.0,0.0,0.0,-5.49,0.9,0.0
20230405:0230,0.0,0.0,0.0,0.0,-6.01,0.83,0.0
20230405:0330,0.0,0.0,0.0,0.0,-6.39,0.83,0.0
20230405:0430,0.0,0.0,0.0,-1.59,-6.87,0.83,0.0
20230405:0530,38.0,20.61,0.0,5.69,-7.01,0.76,0.0
20230405:0630,127.7,60.6,0.0,13.04,-4.88,0.41,0.0
20230405:0730,257.76,71.05,0.0,20.06,-2.47,0.07,0.0
20230405:0830,369.71,81.75,0.0,26.32,-0.2,0.48,0.0
20230405:0930,454.16,91.0,0.0,31.31,-1.71,0.9,0.0
20230405:1030,506.41,97.1,0.0,34.54,0.17,1.1,0.0
20230405:1130,531.41,93.05,0.0,35.58,1.51,1.17,0.0
20230405:1230,515.21,89.3,0.0,34.29,2.23,1.24,0.0
20230405:1330,447.11,88.0,0.0,30.85,2.04,1.24,0.0
20230405:1430,355.41,80.65,0.0,25.7,2.35,1.24,0.0
20230405:1530,247.15,67.05,0.0,19.34,1.87,1.24,0.0
20230405:1630,127.0,50.8,0.0,12.26,0.61,1.1,0.0
20230405:1730,31.85,17.01,0.0,4.9,-0.98,1.17,0.0
20230405:1830,0.0,0.0,0.0,-2.35,-0.79,0.9,0.0
20230405:1930,0.0,0.0,0.0,0.0,0.57,0.62,0.0
20230405:2030,0.0,0.0,0.0,0.0,-0.28,0.41,0.0
20230405:2130,0.0,0.0,0.0,0.0,-0.78,0.55,0.0
20230405:2230,0.0,0.0,0.0,0.0,-1.1,0.83,0.0
20230405:2330,0.0,0.0,0.0,0.0,-3.7,1.45,0.0
20230406:0030,0.0,0.0,0.0,0.0,-4.83,1.52,0.0
20230406:0130,0.0,0.0,0.0,0.0,-4.58,1.31,0.0
20230406:0230,0.0,0.0,0.0,0.0,-4.22,1.38,0.0
20230406:0330,0.0,0.0,0.0,0.0,-4.31,1.17,0.0
20230406:0430,0.0,0.0,0.0,-1.23,-4.2,1.17,0.0
20230406:0530,6.65,18.6,0.0,6.06,-4.48,1.38,0.0
20230406:0630,24.3,54.95,0.0,13.41,-4.33,1.66,0.0
20230406:0730,38.1,102.25,0.0,20.43,-3.89,1.66,0.0
20230406:0830,28.45,166.85,0.0,26.69,-3.87,2.0,0.0
20230406:0930,41.25,170.0,0.0,31.7,-3.79,2.07,0.0
20230406:1030,101.85,251.2,0.0,34.92,-3.72,2.07,0.0
20230406:1130,139.2,274.65,0.0,35.96,-3.08,2.0,0.0
20230406:1230,103.15,198.4,0.0,34.65,-2.54,1.93,0.0
20230406:1330,73.65,178.3,0.0,31.19,-2.46,1.86,0.0
20230406:1430,76.15,138.5,0.0,26.02,-2.44,1.66,0.0
20230406:1530,78.8,107.65,0.0,19.64,-2.86,1.52,0.0
20230406:1630,58.9,62.5,0.0,12.55,-2.96,1.52,0.0
20230406:1730,16.0,24.42,0.0,5.19,-3.55,1.72,0.0
20230406:1830,0.0,0.0,0.0,-2.06,-4.2,1.45,0.0
20230406:1930,0.0,0.0,0.0,0.0,-4.65,1.38,0.0
20230406:2030,0.0,0.0,0.0,0.0,-4.68,1.24,0.0
20230406:2130,0.0,0.0,0.0,0.0,-4.82,1.1,0.0
20230406:2230,0.0,0.0,0.0,0.0,-5.23,0.97,0.0
20230406:2330,0.0,0.0,0.0,0.0,-5.44,0.83,0.0
20230407:0030,0.0,0.0,0.0,0.0,-5.29,0.76,0.0
20230407:0130,0.0,0.0,0.0,0.0,-4.94,0.48,0.0
20230407:0230,0.0,0.0,0.0,0.0,-4.78,0.34,0.0
20230407:0330,0.0,0.0,0.0,0.0,-4.8,0.28,0.0
20230407:0430,0.0,0.0,0.0,-0.86,-5.13,0.41,0.0
20230407:0530,11.15,35.0,0.0,6.42,-5.17,0.41,0.0
20230407:0630,97.2,84.15,0.0,13.77,-4.61,0.34,0.0
20230407:0730,234.4,87.35,0.0,20.8,-3.32,0.34,0.0
20230407:0830,241.51,121.8,0.0,27.07,-1.6,0.21,0.0
20230407:0930,386.21,136.45,0.0,32.08,-0.29,0.34,0.0
20230407:1030,438.06,143.2,0.0,35.31,-0.07,0.55,0.0
20230407:1130,491.31,116.95,0.0,36.34,0.99,0.76,0.0
20230407:1230,454.61,127.4,0.0,35.01,1.55,0.97,0.0
20230407:1330,451.51,95.0,0.0,31.53,2.02,1.1,0.0
20230407:1430,354.71,82.95,0.0,26.33,1.99,1.03,0.0
20230407:1530,239.15,75.35,0.0,19.94,1.62,0.83,0.0
20230407:1630,118.8,60.15,0.0,12.85,2.0,0.69,0.0
20230407:1730,33.7,20.28,0.0,5.48,0.96,0.76,0.0
20230407:1830,0.0,0.0,0.0,-1.76,1.06,0.62,0.0
20230407:1930,0.0,0.0,0.0,0.0,0.3,0.62,0.0
20230407:2030,0.0,0.0,0.0,0.0,-0.42,0.41,0.0
20230407:2130,0.0,0.0,0.0,0.0,-1.08,0.41,0.0
20230407:2230,0.0,0.0,0.0,0.0,-1.87,0.62,0.0
20230407:2330,0.0,0.0,0.0,0.0,-3.26,0.83,0.0
20230408:0030,0.0,0.0,0.0,0.0,-4.65,1.03,0.0
20230408:0130,0.0,0.0,0.0,0.0,-5.84,1.1,0.0
20230408:0230,0.0,0.0,0.0,0.0,-6.7,1.1,0.0
20230408:0330,0.0,0.0,0.0,0.0,-7.28,1.1,0.0
20230408:0430,0.0,0.0,0.0,-0.49,-7.5,1.17,0.0
20230408:0530,50.35,32.45,0.0,6.78,-7.56,1.17,0.0
20230408:0630,154.25,56.7,0.0,14.14,-4.57,0.76,0.0
20230408:0730,273.41,72.5,0.0,21.17,-1.79,0.62,0.0
20230408:0830,384.21,83.5,0.0,27.45,0.48,0.55,0.0
20230408:0930,469.36,91.3,0.0,32.46,1.98,0.48,0.0
20230408:1030,524.86,93.85,0.0,35.69,2.96,0.48,0.0
20230408:1130,535.16,100.85,0.0,36.71,3.05,0.55,0.0
20230408:1230,510.76,98.95,0.0,35.37,3.42,0.62,0.0
20230408:1330,448.16,96.1,0.0,31.87,4.11,0.69,0.0
20230408:1430,355.01,90.45,0.0,26.65,5.29,0.55,0.0
20230408:1530,242.1,79.0,0.0,20.24,5.5,0.48,0.0
20230408:1630,112.8,57.55,0.0,13.14,5.0,0.34,0.0
20230408:1730,33.1,30.8,0.0,5.77,4.07,0.28,0.0
20230408:1830,0.0,0.0,0.0,-1.46,3.09,0.07,0.0
20230408:1930,0.0,0.0,0.0,0.0,2.41,0.48,0.0
20230408:2030,0.0,0.0,0.0,0.0,0.95,0.83,0.0
20230408:2130,0.0,0.0,0.0,0.0,-0.99,0.97,0.0
20230408:2230,0.0,0.0,0.0,0.0,-2.17,1.03,0.0
20230408:2330,0.0,0.0,0.0,0.0,-3.31,1.1,0.0
20230409:0030,0.0,0.0,0.0,0.0,-4.02,1.1,0.0
20230409:0130,0.0,0.0,0.0,0.0,-4.77,1.1,0.0
20230409:0230,0.0,0.0,0.0,0.0,-5.27,1.1,0.0
20230409:0330,0.0,0.0,0.0,0.0,-5.58,1.1,0.0
20230409:0430,0.0,0.0,0.0,-0.13,-5.91,1.1,0.0
20230409:0530,52.9,34.35,0.0,7.14,-5.85,1.03,0.0
20230409:0630,160.6,57.95,0.0,14.5,-3.22,0.41,0.0
20230409:0730,264.9,79.25,0.0,21.54,-0.3,0.34,0.0
20230409:0830,389.06,81.6,0.0,27.82,1.49,0.62,0.0
20230409:0930,474.86,91.5,0.0,32.84,0.1,0.97,0.0
20230409:1030,497.71,98.05,0.0,36.07,2.13,1.31,0.0
20230409:1130,474.26,125.65,0.0,37.08,2.66,1.52,0.0
20230409:1230,477.96,116.3,0.0,35.73,3.34,1.59,0.0
20230409:1330,377.11,138.65,0.0,32.2,3.22,1.66,0.0
20230409:1430,252.56,130.4,0.0,26.96,3.59,1.86,0.0
20230409:1530,97.45,138.3,0.0,20.54,3.19,1.93,0.0
20230409:1630,55.15,87.5,0.0,13.43,2.7,1.72,0.0
20230409:1730,13.1,37.7,0.0,6.06,1.68,1.52,0.0
20230409:1830,0.0,0.0,0.0,-1.17,0.53,1.45,0.0
20230409:1930,0.0,0.0,0.0,0.0,0.07,1.45,0.0
20230409:2030,0.0,0.0,0.0,0.0,-1.08,1.17,0.0
20230409:2130,0.0,0.0,0.0,0.0,-1.45,1.03,0.0
20230409:2230,0.0,0.0,0.0,0.0,-1.59,0.9,0.0
20230409:2330,0.0,0.0,0.0,0.0,-1.81,0.97,0.0
20230410:0030,0.0,0.0,0.0,0.0,-1.74,1.03,0.0
20230410:0130,0.0,0.0,0.0,0.0,-1.46,1.17,0.0
20230410:0230,0.0,0.0,0.0,0.0,-1.53,1.31,0.0
20230410:0330,0.0,0.0,0.0,0.0,-1.68,1.1,0.0
20230410:0430,0.0,2.05,0.0,0.23,-1.72,1.17,0.0
20230410:0530,0.0,20.8,0.0,7.5,-1.65,1.31,0.0
20230410:0630,0.0,52.2,0.0,14.85,-1.44,1.59,0.0
20230410:0730,7.45,111.1,0.0,21.9,-0.96,2.0,0.0
20230410:0830,30.75,194.3,0.0,28.19,-0.57,2.48,0.0
20230410:0930,81.3,231.45,0.0,33.21,0.11,2.62,0.0
20230410:1030,64.45,269.75,0.0,36.45,0.92,2.97,0.0
20230410:1130,41.7,244.85,0.0,37.45,1.3,3.45,0.0
20230410:1230,19.0,191.05,0.0,36.08,1.24,3.31,0.0
20230410:1330,0.1,153.25,0.0,32.53,0.92,2.76,0.0
20230410:1430,0.9,151.6,0.0,27.27,0.53,2.55,0.0
20230410:1530,7.05,95.4,0.0,20.83,0.27,2.48,0.0
20230410:1630,0.05,43.1,0.0,13.71,-0.06,2.28,0.0
20230410:1730,0.0,16.15,0.0,6.35,-0.45,2.0,0.0
20230410:1830,0.0,0.0,0.0,-0.88,-0.75,2.0,0.0
20230410:1930,0.0,0.0,0.0,0.0,-0.52,1.66,0.0
20230410:2030,0.0,0.0,0.0,0.0,-0.45,1.93,0.0
20230410:2130,0.0,0.0,0.0,0.0,-0.42,1.86,0.0
20230410:2230,0.0,0.0,0.0,0.0,-0.46,1.86,0.0
20230410:2330,0.0,0.0,0.0,0.0,-0.55,1.86,0.0
20230411:0030,0.0,0.0,0.0,0.0,-0.6,2.0,0.0
20230411:0130,0.0,0.0,0.0,0.0,-0.96,1.86,0.0
20230411:0230,0.0,0.0,0.0,0.0,-1.31,1.59,0.0
20230411:0330,0.0,0.0,0.0,0.0,-1.59,1.79,0.0
20230411:0430,0.0,2.75,0.0,0.59,-1.82,1.66,0.0
20230411:0530,0.5,21.7,0.0,7.85,-1.89,1.52,0.0
20230411:0630,2.3,46.5,0.0,15.21,-1.76,1.66,0.0
20230411:0730,1.0,65.8,0.0,22.26,-0.91,1.93,0.0
20230411:0830,0.05,76.45,0.0,28.55,-0.79,2.0,0.0
20230411:0930,0.15,91.45,0.0,33.59,-0.67,2.28,0.0
20230411:1030,0.0,128.6,0.0,36.82,-0.5,2.21,0.0
20230411:1130,0.0,114.25,0.0,37.82,-0.07,2.34,0.0
20230411:1230,0.0,139.9,0.0,36.43,0.0,2.21,0.0
20230411:1330,0.0,121.3,0.0,32.86,0.27,2.21,0.0
20230411:1430,0.0,82.8,0.0,27.58,0.3,2.07,0.0
20230411:1530,0.0,61.45,0.0,21.13,0.16,1.72,0.0
20230411:1630,0.0,45.05,0.0,14.0,0.08,1.45,0.0
20230411:1730,0.0,21.8,0.0,6.63,0.14,1.24,0.0
20230411:1830,0.0,0.0,0.0,-0.59,-0.01,0.83,0.0
20230411:1930,0.0,0.0,0.0,0.0,-0.25,0.9,0.0
20230411:2030,0.0,0.0,0.0,0.0,-0.32,0.97,0.0
20230411:2130,0.0,0.0,0.0,0.0,-0.14,0.97,0.0
20230411:2230,0.0,0.0,0.0,0.0,-0.1,1.38,0.0
20230411:2330,0.0,0.0,0.0,0.0,-0.11,1.31,0.0
20230412:0030,0.0,0.0,0.0,0.0,-0.2,1.38,0.0
20230412:0130,0.0,0.0,0.0,0.0,-0.49,1.38,0.0
20230412:0230,0.0,0.0,0.0,0.0,-0.67,1.45,0.0
20230412:0330,0.0,0.0,0.0,0.0,-0.82,1.38,0.0
20230412:0430,0.0,2.75,0.0,0.94,-0.88,1.38,0.0
20230412:0530,2.0,17.5,0.0,8.21,-0.89,1.38,0.0
20230412:0630,0.0,44.9,0.0,15.56,-0.79,2.0,0.0
20230412:0730,0.0,64.4,0.0,22.62,-0.14,2.21,0.0
20230412:0830,17.05,106.8,0.0,28.92,0.04,2.41,0.0
20230412:0930,45.3,154.4,0.0,33.96,0.35,2.76,0.0
20230412:1030,127.25,244.8,0.0,37.19,0.35,2.83,0.0
20230412:1130,279.46,184.15,0.0,38.19,0.76,3.24,0.0
20230412:1230,267.96,187.5,0.0,36.78,1.68,3.59,0.0
20230412:1330,208.05,183.8,0.0,33.19,2.01,3.52,0.0
20230412:1430,155.35,152.0,0.0,27.89,1.88,3.45,0.0
20230412:1530,114.5,120.85,0.0,21.42,1.58,3.17,0.0
20230412:1630,50.65,83.9,0.0,14.29,1.55,2.83,0.0
20230412:1730,12.8,27.7,0.0,6.92,1.06,1.66,0.0
20230412:1830,0.0,0.0,0.0,-0.3,0.51,1.45,0.0
20230412:1930,0.0,0.0,0.0,0.0,0.43,1.31,0.0
20230412:2030,0.0,0.0,0.0,0.0,-0.07,1.24,0.0
20230412:2130,0.0,0.0,0.0,0.0,-0.43,1.38,0.0
20230412:2230,0.0,0.0,0.0,0.0,-0.69,1.38,0.0
20230412:2330,0.0,0.0,0.0,0.0,-0.51,1.17,0.0
20230413:0030,0.0,0.0,0.0,0.0,-0.71,1.17,0.0
20230413:0130,0.0,0.0,0.0,0.0,-0.79,1.1,0.0
20230413:0230,0.0,0.0,0.0,0.0,-0.88,1.17,0.0
20230413:0330,0.0,0.0,0.0,0.0,-0.73,1.1,0.0
20230413:0430,0.0,3.55,0.0,1.29,-0.69,1.17,0.0
20230413:0530,0.0,19.15,0.0,8.56,-0.55,1.24,0.0
20230413:0630,0.0,22.0,0.0,15.91,-0.4,1.45,0.0
20230413:0730,0.0,24.0,0.0,22.97,-0.22,1.17,0.0
20230413:0830,0.0,47.6,0.0,29.28,-0.18,1.17,0.0
20230413:0930,0.0,68.55,0.0,34.33,0.02,1.24,0.0
20230413:1030,10.75,128.1,0.0,37.56,0.17,1.24,0.0
20230413:1130,0.0,108.35,0.0,38.55,0.63,1.38,0.0
20230413:1230,0.0,106.7,0.0,37.13,0.64,1.38,0.0
20230413:1330,1.6,75.15,0.0,33.52,1.16,1.45,0.0
20230413:1430,6.45,85.25,0.0,28.2,1.11,1.86,0.0
20230413:1530,8.1,99.55,0.0,21.71,1.09,1.52,0.0
20230413:1630,13.35,49.0,0.0,14.57,1.16,1.93,0.0
20230413:1730,1.5,27.9,0.0,7.2,0.89,2.0,0.0
20230413:1830,0.0,0.0,0.0,-0.01,0.67,1.59,0.0
20230413:1930,0.0,0.0,0.0,0.0,-0.14,1.31,0.0
20230413:2030,0.0,0.0,0.0,0.0,-0.27,1.17,0.0
20230413:2130,0.0,0.0,0.0,0.0,-0.66,1.17,0.0
20230413:2230,0.0,0.0,0.0,0.0,-0.63,1.17,0.0
20230413:2330,0.0,0.0,0.0,0.0,-0.57,1.31,0.0
20230414:0030,0.0,0.0,0.0,0.0,-0.58,1.45,0.0
20230414:0130,0.0,0.0,0.0,0.0,-0.47,1.52,0.0
20230414:0230,0.0,0.0,0.0,0.0,-0.4,1.66,0.0
20230414:0330,0.0,0.0,0.0,0.0,-0.31,1.45,0.0
20230414:0430,0.0,3.95,0.0,1.64,-0.23,1.45,0.0
20230414:0530,0.2,23.5,0.0,8.9,-0.02,1.52,0.0
20230414:0630,0.0,48.35,0.0,16.26,0.25,1.86,0.0
20230414:0730,0.0,53.7,0.0,23.32,0.35,2.07,0.0
20230414:0830,0.0,94.8,0.0,29.64,0.39,2.0,0.0
20230414:0930,2.65,145.85,0.0,34.69,0.58,2.14,0.0
20230414:1030,16.4,170.0,0.0,37.93,0.85,2.14,0.0
20230414:1130,40.0,186.05,0.0,38.91,1.08,2.07,0.0
20230414:1230,21.9,171.7,0.0,37.47,1.44,2.0,0.0
20230414:1330,23.3,174.55,0.0,33.84,1.55,1.79,0.0
20230414:1430,4.4,130.3,0.0,28.5,1.73,1.86,0.0
20230414:1530,0.2,90.4,0.0,22.0,1.41,1.45,0.0
20230414:1630,0.35,49.75,0.0,14.85,1.08,1.1,0.0
20230414:1730,0.0,24.35,0.0,7.48,0.6,0.9,0.0
20230414:1830,0.0,1.25,0.0,0.28,0.06,0.83,0.0
20230414:1930,0.0,0.0,0.0,0.0,-0.38,0.76,0.0
20230414:2030,0.0,0.0,0.0,0.0,-0.51,0.83,0.0
20230414:2130,0.0,0.0,0.0,0.0,-0.67,0.97,0.0
20230414:2230,0.0,0.0,0.0,0.0,-0.85,1.03,0.0
20230414:2330,0.0,0.0,0.0,0.0,-1.02,1.03,0.0
20230415:0030,0.0,0.0,0.0,0.0,-1.19,1.1,0.0
20230415:0130,0.0,0.0,0.0,0.0,-1.15,1.03,0.0
20230415:0230,0.0,0.0,0.0,0.0,-1.23,1.1,0.0
20230415:0330,0.0,0.0,0.0,0.0,-1.3,1.03,0.0
20230415:0430,0.0,3.4,0.0,1.99,-1.34,1.03,0.0
20230415:0530,0.9,20.25,0.0,9.24,-1.31,0.97,0.0
20230415:0630,0.0,51.45,0.0,16.6,-1.09,1.03,0.0
20230415:0730,0.0,58.65,0.0,23.67,-0.58,1.03,0.0
20230415:0830,0.0,90.85,0.0,29.99,-0.38,0.97,0.0
20230415:0930,0.0,117.0,0.0,35.05,0.01,1.03,0.0
20230415:1030,1.55,160.1,0.0,38.3,0.35,1.1,0.0
20230415:1130,3.7,185.2,0.0,39.27,0.74,1.17,0.0
20230415:1230,3.85,166.95,0.0,37.81,1.07,1.17,0.0
20230415:1330,0.9,155.7,0.0,34.16,1.25,1.17,0.0
20230415:1430,0.0,117.6,0.0,28.8,1.3,1.1,0.0
20230415:1530,0.0,106.0,0.0,22.29,1.16,1.03,0.0
20230415:1630,0.0,63.65,0.0,15.13,1.04,0.97,0.0
20230415:1730,0.0,25.1,0.0,7.76,0.71,0.76,0.0
20230415:1830,0.0,3.9,0.0,0.57,0.25,0.55,0.0
20230415:1930,0.0,0.0,0.0,0.0,-0.18,0.62,0.0
20230415:2030,0.0,0.0,0.0,0.0,-0.33,0.48,0.0
20230415:2130,0.0,0.0,0.0,0.0,-0.43,0.48,0.0
20230415:2230,0.0,0.0,0.0,0.0,-0.43,0.48,0.0
20230415:2330,0.0,0.0,0.0,0.0,-0.33,0.41,0.0
20230416:0030,0.0,0.0,0.0,0.0,-0.46,0.48,0.0
20230416:0130,0.0,0.0,0.0,0.0,-0.45,0.48,0.0
20230416:0230,0.0,0.0,0.0,0.0,-0.51,0.41,0.0
20230416:0330,0.0,0.0,0.0,0.0,-0.57,0.34,0.0
20230416:0430,0.0,5.9,0.0,2.33,-0.57,0.28,0.0
20230416:0530,0.0,36.5,0.0,9.58,-0.4,0.28,0.0
20230416:0630,0.0,77.65,0.0,16.95,0.24,0.28,0.0
20230416:0730,0.0,97.35,0.0,24.02,0.64,0.34,0.0
20230416:0830,13.95,206.75,0.0,30.35,1.0,0.28,0.0
20230416:0930,35.3,256.85,0.0,35.41,2.05,0.41,0.0
20230416:1030,74.45,282.4,0.0,38.66,2.35,0.55,0.0
20230416:1130,92.95,291.85,0.0,39.62,2.78,0.76,0.0
20230416:1230,43.85,254.35,0.0,38.15,3.36,0.9,0.0
20230416:1330,115.6,160.05,0.0,34.48,3.43,0.97,0.0
20230416:1430,38.3,184.95,0.0,29.1,3.01,0.83,0.0
20230416:1530,18.6,153.35,0.0,22.57,3.63,0.62,0.0
20230416:1630,29.8,80.85,0.0,15.41,3.53,0.62,0.0
20230416:1730,9.5,39.65,0.0,8.04,2.52,0.76,0.0
20230416:1830,0.0,5.2,0.0,0.85,3.12,0.48,0.0
20230416:1930,0.0,0.0,0.0,0.0,1.63,0.55,0.0
20230416:2030,0.0,0.0,0.0,0.0,0.82,0.9,0.0
20230416:2130,0.0,0.0,0.0,0.0,0.29,1.03,0.0
20230416:2230,0.0,0.0,0.0,0.0,-0.42,1.17,0.0
20230416:2330,0.0,0.0,0.0,0.0,-0.55,1.1,0.0
20230417:0030,0.0,0.0,0.0,0.0,-0.58,1.1,0.0
20230417:0130,0.0,0.0,0.0,0.0,-0.6,1.03,0.0
20230417:0230,0.0,0.0,0.0,0.0,-0.96,1.1,0.0
20230417:0330,0.0,0.0,0.0,0.0,-1.19,1.1,0.0
20230417:0430,0.0,14.35,0.0,2.67,-1.45,1.1,0.0
20230417:0530,33.25,62.05,0.0,9.92,-1.17,0.83,0.0
20230417:0630,69.25,115.6,0.0,17.28,0.16,0.55,0.0
20230417:0730,199.0,120.0,0.0,24.36,0.16,0.83,0.0
20230417:0830,325.06,110.25,0.0,30.7,2.29,1.03,0.0
20230417:0930,399.36,120.5,0.0,35.77,2.7,1.03,0.0
20230417:1030,500.46,122.0,0.0,39.02,3.08,0.9,0.0
20230417:1130,469.36,134.65,0.0,39.97,3.5,0.83,0.0
20230417:1230,489.46,126.05,0.0,38.49,4.23,0.69,0.0
20230417:1330,482.46,100.75,0.0,34.8,4.86,0.69,0.0
20230417:1430,343.81,109.4,0.0,29.4,4.74,0.76,0.0
20230417:1530,237.1,98.25,0.0,22.86,4.32,0.83,0.0
20230417:1630,162.1,66.25,0.0,15.68,4.41,0.76,0.0
20230417:1730,58.3,42.9,0.0,8.31,5.4,0.62,0.0
20230417:1830,0.0,7.8,0.0,1.13,4.8,0.34,0.0
20230417:1930,0.0,0.0,0.0,0.0,2.8,0.69,0.0
20230417:2030,0.0,0.0,0.0,0.0,0.16,0.97,0.0
20230417:2130,0.0,0.0,0.0,0.0,-0.78,1.17,0.0
20230417:2230,0.0,0.0,0.0,0.0,-1.74,1.24,0.0
20230417:2330,0.0,0.0,0.0,0.0,-2.39,1.31,0.0
20230418:0030,0.0,0.0,0.0,0.0,-2.94,1.31,0.0
20230418:0130,0.0,0.0,0.0,0.0,-3.48,1.38,0.0
20230418:0230,0.0,0.0,0.0,0.0,-3.86,1.38,0.0
20230418:0330,0.0,0.0,0.0,0.0,-4.11,1.38,0.0
20230418:0430,0.0,15.2,0.0,3.0,-4.23,1.38,0.0
20230418:0530,80.4,51.85,0.0,10.25,-3.38,1.17,0.0
20230418:0630,180.1,80.15,0.0,17.62,-0.13,0.76,0.0
20230418:0730,240.4,130.65,0.0,24.7,1.67,0.9,0.0
20230418:0830,357.81,137.1,0.0,31.04,3.38,0.9,0.0
20230418:0930,460.61,132.75,0.0,36.12,3.51,0.76,0.0
20230418:1030,530.36,124.9,0.0,39.37,4.3,0.83,0.0
20230418:1130,538.16,130.75,0.0,40.32,4.85,0.9,0.0
20230418:1230,504.86,135.75,0.0,38.82,5.5,0.97,0.0
20230418:1330,444.61,129.65,0.0,35.11,5.87,1.03,0.0
20230418:1430,383.01,103.2,0.0,29.69,6.01,1.1,0.0
20230418:1530,285.9,82.75,0.0,23.14,5.68,1.1,0.0
20230418:1630,176.7,61.2,0.0,15.96,6.28,0.83,0.0
20230418:1730,68.65,39.35,0.0,8.59,7.5,0.62,0.0
20230418:1830,0.0,8.5,0.0,1.41,5.23,0.69,0.0
20230418:1930,0.0,0.0,0.0,0.0,1.17,1.1,0.0
20230418:2030,0.0,0.0,0.0,0.0,-0.2,1.31,0.0
20230418:2130,0.0,0.0,0.0,0.0,-0.38,1.38,0.0
20230418:2230,0.0,0.0,0.0,0.0,-1.06,1.38,0.0
20230418:2330,0.0,0.0,0.0,0.0,-1.7,1.38,0.0
20230419:0030,0.0,0.0,0.0,0.0,-2.37,1.38,0.0
20230419:0130,0.0,0.0,0.0,0.0,-2.97,1.45,0.0
20230419:0230,0.0,0.0,0.0,0.0,-3.43,1.45,0.0
20230419:0330,0.0,0.0,0.0,0.0,-3.7,1.45,0.0
20230419:0430,0.0,15.45,0.0,3.34,-3.7,1.45,0.0
20230419:0530,95.75,46.15,0.0,10.58,-2.95,1.24,0.0
20230419:0630,209.0,65.65,0.0,17.95,0.49,0.9,0.0
20230419:0730,328.0,79.55,0.0,25.03,3.59,0.76,0.0
20230419:0830,431.71,91.75,0.0,31.38,5.58,0.76,0.0
20230419:0930,517.96,96.2,0.0,36.47,5.49,0.83,0.0
20230419:1030,569.36,99.7,0.0,39.72,5.77,0.9,0.0
20230419:1130,583.36,101.25,0.0,40.67,6.58,1.1,0.0
20230419:1230,560.46,99.45,0.0,39.15,7.21,1.24,0.0
20230419:1330,501.96,94.7,0.0,35.42,7.47,1.24,0.0
20230419:1430,413.06,87.1,0.0,29.99,7.44,1.31,0.0
20230419:1530,302.4,76.3,0.0,23.42,6.73,1.17,0.0
20230419:1630,182.7,61.55,0.0,16.23,8.23,0.83,0.0
20230419:1730,73.35,40.2,0.0,8.86,7.12,0.76,0.0
